_feat_fr_NH1,_feat_acceptorcount,_feat_Refractivity,_feat_CyclomaticNumber,_feat_MaximalProjectionRadius,_feat_LargestRingSize,_feat_SmallestRingSize,_feat_LengthPerpendicularToTheMaxArea,_feat_molsurfaceareaASAp,_feat_LengthPerpendicularToTheMinArea,_feat_donorcount,_feat_ProtPolarSurfaceArea,_feat_minimalprojectionsize,_feat_MolPol,_feat_RotatableBondCount,_feat_HeteroaromaticRing Count,_feat_ChainAtomCount,_feat_CarboaromaticRingCount,_feat_PolarSurfaceArea,_feat_ASA_P,_feat_Accsitecount,_feat_fr_Imine,_feat_AromaticAtomCount,_feat_fr_guanido,_feat_CarboaliphaticRingCount,_feat_VanderWaalsVolume,_feat_maximalprojectionsize,_feat_msareaVDWp,_feat_Protpsa,_feat_WienerIndex,_feat_fr_quatN,_feat_Hacceptorcount,_rxn_reactiontimeS,_feat_fr_amidine,_feat_fr_dihydropyridine,_feat_AtomCount_C,_rxn_M_inorganic,_feat_ASA,_feat_BondCount,_feat_WienerPolarity,_feat_RingAtomCount,_feat_BalabanIndex,_feat_AromaticRingCount,_feat_donsitecount,_rxn_stirrateRPM,_feat_HeteroaliphaticRingCount,_feat_CarboRingCount,_feat_fr_Ar_NH,_feat_Aliphatic AtomCount,_feat_MinimalProjectionArea,_feat_Hdonorcount,_rxn_mixingtime2S,_rxn_mixingtime1S,_feat_msareaASAp,_feat_MaximalProjectionArea,_rxn_organic-inchikey,_out_crystalscore,_feat_ASA-,_feat_AtomCount_N,_feat_MinimalProjectionRadius,_feat_fr_piperzine,_feat_ChiralCenterCount,_feat_VanderWaalsSurfaceArea,_feat_AliphaticRingCount,_feat_ASA_H,_feat_HyperWienerIndex,_feat_ASA+,_feat_fr_pyridine,_feat_fr_ArN,_feat_AvgPol,_feat_fr_NH0,_feat_fr_piperdine,_feat_molsurfaceareaVDWp,_rxn_M_acid,_rxn_M_organic,_rxn_temperatureC_actual_bulk,_feat_fr_NH2
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,0.08771422074168836,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,2,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,5.017833451801168,0.1919406100988557,95.0,0
0,0,46.96,1,4.78,6,6,5.66,213.57,9.33,1,27.64,9.33,14.37,1,0,2,0,27.64,41.18,0,0,0,0,1,133.35,5.66,233.86,27.64,64,1,0,12600.0,0,0,7,0.14955795488313198,265.92,24,7,6,2.13,0,3,750.0,0,1,0,8,28.32,1,1200.0,900.0,213.57,45.68,ZEVRFFCPALTVDN-UHFFFAOYSA-N,2,52.34,1,3.7,0,0,233.86,1,224.73,122,213.57,0,0,14.74,0,0,233.86,9.435585487725401,0.16453032476773316,95.0,0
0,0,39.35,0,3.96,0,0,6.2,195.11,7.87,1,27.64,7.87,11.42,1,0,6,0,27.64,36.88,0,0,0,0,0,110.9,6.2,207.49,27.64,28,1,0,12600.0,0,0,5,0.8500653987918616,254.69,19,3,0,3.17,0,3,750.0,0,0,0,6,27.08,1,1200.0,900.0,195.11,34.29,CQWGDVVCKBJLNX-UHFFFAOYSA-N,2,59.57,1,3.38,0,0,207.49,0,217.8,44,195.11,0,0,11.59,0,0,207.49,6.39485299717114,0.879078778803534,95.0,0
0,0,39.35,0,3.96,0,0,6.2,195.11,7.87,1,27.64,7.87,11.42,1,0,6,0,27.64,36.88,0,0,0,0,0,110.9,6.2,207.49,27.64,28,1,0,12600.0,0,0,5,0.7995350449173672,254.69,19,3,0,3.17,0,3,750.0,0,0,0,6,27.08,1,1200.0,900.0,195.11,34.29,CQWGDVVCKBJLNX-UHFFFAOYSA-N,2,59.57,1,3.38,0,0,207.49,0,217.8,44,195.11,0,0,11.59,0,0,207.49,7.545616981150255,0.7488127288101001,95.0,0
0,0,39.35,0,3.96,0,0,6.2,195.11,7.87,1,27.64,7.87,11.42,1,0,6,0,27.64,36.88,0,0,0,0,0,110.9,6.2,207.49,27.64,28,1,0,12600.0,0,0,5,0.432290944476994,254.69,19,3,0,3.17,0,3,750.0,0,0,0,6,27.08,1,1200.0,900.0,195.11,34.29,CQWGDVVCKBJLNX-UHFFFAOYSA-N,2,59.57,1,3.38,0,0,207.49,0,217.8,44,195.11,0,0,11.59,0,0,207.49,7.101486108270466,0.4207498062387424,95.0,0
0,0,71.89,0,9.65,0,0,7.19,398.73,19.06,1,27.64,19.06,24.35,10,0,13,0,27.64,42.78,0,0,0,0,0,229.29,7.19,417.97,27.64,364,1,0,12600.0,0,0,12,0.4699001127706178,524.51,40,10,0,2.76,0,3,750.0,0,0,0,13,32.95,1,1200.0,900.0,398.73,80.65,PXWSKGXEHZHFJA-UHFFFAOYSA-N,2,125.78,1,4.07,0,0,417.97,0,481.73,1365,398.73,0,0,26.67,0,0,417.97,14.842494025635455,0.4701177187623087,95.0,0
0,0,46.96,1,4.78,6,6,5.02,189.88,9.5,1,27.64,9.5,12.94,1,0,5,1,27.64,155.76,0,0,6,0,0,128.06,5.02,206.0,27.64,152,1,0,12600.0,0,0,7,0.1864070585086116,302.03,18,13,6,2.18,1,3,750.0,0,1,0,5,23.91,1,1200.0,900.0,189.88,46.91,KOAGKPNEVYEZDU-UHFFFAOYSA-N,2,112.15,1,3.48,0,0,206.0,0,146.27,340,189.88,0,0,13.18,0,0,206.0,9.859656745600693,0.7225393166001577,95.0,0
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,0.1909902633596784,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,2,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,4.679829269044653,0.8339363732849211,95.0,0
0,0,71.89,0,9.65,0,0,7.19,398.73,19.06,1,27.64,19.06,24.35,10,0,13,0,27.64,42.78,0,0,0,0,0,229.29,7.19,417.97,27.64,364,1,0,12600.0,0,0,12,0.6885524458738033,524.51,40,10,0,2.76,0,3,750.0,0,0,0,13,32.95,1,1200.0,900.0,398.73,80.65,PXWSKGXEHZHFJA-UHFFFAOYSA-N,2,125.78,1,4.07,0,0,417.97,0,481.73,1365,398.73,0,0,26.67,0,0,417.97,7.839345436075065,0.7178023199829331,95.0,0
1,0,64.61,0,5.42,0,0,6.0,285.85,10.69,2,32.08,10.69,16.56,5,0,9,0,32.08,54.74,0,0,0,0,0,160.34,6.0,294.02,32.08,104,2,0,12600.0,0,0,7,0.3601970581913094,359.43,28,8,0,3.09,0,4,750.0,0,0,0,9,34.16,2,1200.0,900.0,285.85,55.8,NXRUEVJQMBGVAT-UHFFFAOYSA-N,2,73.58,2,4.32,0,0,294.02,0,304.69,242,285.85,0,0,17.53,0,0,294.02,12.086030849446011,0.35487801235956834,95.0,0
0,0,44.44,0,4.49,0,0,6.12,230.8,8.46,1,16.61,8.46,13.27,2,0,7,0,16.61,13.65,0,0,0,0,0,128.14,6.12,236.93,16.61,48,1,0,12600.0,0,0,6,0.08059551985473262,302.2,22,4,0,2.95,0,2,750.0,0,0,0,7,28.74,1,1200.0,900.0,230.8,41.21,PBGZCCFVBVEIAS-UHFFFAOYSA-N,2,71.4,1,3.37,0,0,236.93,0,288.54,91,230.8,0,0,13.62,0,0,236.93,13.491244927395526,0.3423135907728871,95.0,1
0,0,71.89,0,9.65,0,0,7.19,398.73,19.06,1,27.64,19.06,24.35,10,0,13,0,27.64,42.78,0,0,0,0,0,229.29,7.19,417.97,27.64,364,1,0,12600.0,0,0,12,0.3662322142244547,524.51,40,10,0,2.76,0,3,750.0,0,0,0,13,32.95,1,1200.0,900.0,398.73,80.65,PXWSKGXEHZHFJA-UHFFFAOYSA-N,2,125.78,1,4.07,0,0,417.97,0,481.73,1365,398.73,0,0,26.67,0,0,417.97,7.9439118684623535,0.460909372332521,95.0,0
0,0,53.17,0,4.64,0,0,6.06,239.21,9.14,1,27.64,9.14,16.96,2,0,9,0,27.64,21.36,0,0,0,0,0,162.42,6.06,301.19,27.64,88,1,0,12600.0,0,0,8,0.7466260712929267,304.39,28,6,0,3.75,0,3,750.0,0,0,0,9,31.48,1,1200.0,900.0,239.21,45.62,UXYJHTKQEFCXBJ-UHFFFAOYSA-N,2,65.18,1,3.39,0,0,301.19,0,283.03,173,239.21,0,0,17.19,0,0,301.19,8.834817872402056,0.8954180109498916,95.0,0
0,0,44.44,0,4.49,0,0,6.12,230.8,8.46,1,16.61,8.46,13.27,2,0,7,0,16.61,13.65,0,0,0,0,0,128.14,6.12,236.93,16.61,48,1,0,12600.0,0,0,6,0.030162873305633688,302.2,22,4,0,2.95,0,2,750.0,0,0,0,7,28.74,1,1200.0,900.0,230.8,41.21,PBGZCCFVBVEIAS-UHFFFAOYSA-N,2,71.4,1,3.37,0,0,236.93,0,288.54,91,230.8,0,0,13.62,0,0,236.93,9.32956767325657,0.1951828221456393,95.0,1
0,0,50.8,1,5.49,6,6,5.08,207.04,10.8,1,27.64,10.8,15.04,2,0,4,1,27.64,80.92,0,0,6,0,0,135.05,5.08,224.66,27.64,127,1,0,12600.0,0,0,8,1.2418447947956741,311.27,21,10,6,2.13,1,3,750.0,0,1,0,4,25.38,1,1200.0,900.0,207.04,48.87,NOHLSFNWSBZSBW-UHFFFAOYSA-N,2,104.23,1,3.37,0,0,224.66,0,230.35,296,207.04,0,0,14.8,0,0,224.66,7.9698706681109455,0.9657220680468062,95.0,0
0,0,51.8,1,5.39,6,6,5.23,177.72,10.59,1,27.64,10.59,14.75,2,0,6,1,27.64,149.38,0,0,6,0,0,145.09,5.23,236.68,27.64,201,1,0,12600.0,0,0,8,0.33689907097450283,326.91,21,15,6,2.36,1,3,750.0,0,1,0,6,27.16,1,1200.0,900.0,177.72,50.8,SQXJHWOXNLTOOO-UHFFFAOYSA-N,2,149.19,1,3.52,0,0,236.68,0,177.53,496,177.72,0,0,15.12,0,0,236.68,14.418422767760156,0.5461014267368379,95.0,0
0,0,50.8,1,5.49,6,6,5.08,207.04,10.8,1,27.64,10.8,15.04,2,0,4,1,27.64,80.92,0,0,6,0,0,135.05,5.08,224.66,27.64,127,1,0,12600.0,0,0,8,0.10620117117984493,311.27,21,10,6,2.13,1,3,750.0,0,1,0,4,25.38,1,1200.0,900.0,207.04,48.87,NOHLSFNWSBZSBW-UHFFFAOYSA-N,2,104.23,1,3.37,0,0,224.66,0,230.35,296,207.04,0,0,14.8,0,0,224.66,3.497115407825815,0.18941827360421865,95.0,0
0,0,44.44,0,4.49,0,0,6.12,230.8,8.46,1,16.61,8.46,13.27,2,0,7,0,16.61,13.65,0,0,0,0,0,128.14,6.12,236.93,16.61,48,1,0,12600.0,0,0,6,0.2387894136696,302.2,22,4,0,2.95,0,2,750.0,0,0,0,7,28.74,1,1200.0,900.0,230.8,41.21,PBGZCCFVBVEIAS-UHFFFAOYSA-N,2,71.4,1,3.37,0,0,236.93,0,288.54,91,230.8,0,0,13.62,0,0,236.93,9.435585487725396,0.5725175852788841,95.0,1
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,1.091595877496004,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,2,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,2.7598892455977704,0.65747171306606,95.0,3
0,0,71.89,0,9.65,0,0,7.19,398.73,19.06,1,27.64,19.06,24.35,10,0,13,0,27.64,42.78,0,0,0,0,0,229.29,7.19,417.97,27.64,364,1,0,12600.0,0,0,12,0.5692337307440158,524.51,40,10,0,2.76,0,3,750.0,0,0,0,13,32.95,1,1200.0,900.0,398.73,80.65,PXWSKGXEHZHFJA-UHFFFAOYSA-N,2,125.78,1,4.07,0,0,417.97,0,481.73,1365,398.73,0,0,26.67,0,0,417.97,8.375552374247093,0.6993037206192402,95.0,0
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,0.3306964636055209,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,2,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,6.596310795286692,0.815436272428878,95.0,0
0,0,44.29,0,5.85,0,0,5.92,246.47,11.69,1,27.64,11.69,13.27,4,0,7,0,27.64,42.47,0,0,0,0,0,127.43,5.92,234.33,27.64,56,1,0,12600.0,0,0,6,0.6367642211944251,328.43,22,4,0,2.45,0,3,750.0,0,0,0,7,20.7,1,1200.0,900.0,246.47,45.87,VNAAUNTYIONOHR-UHFFFAOYSA-N,2,81.96,1,2.89,0,0,234.33,0,285.95,126,246.47,0,0,14.07,0,0,234.33,6.361068868129481,0.6678839082956081,95.0,0
0,0,50.8,1,5.49,6,6,5.08,207.04,10.8,1,27.64,10.8,15.04,2,0,4,1,27.64,80.92,0,0,6,0,0,135.05,5.08,224.66,27.64,127,1,0,12600.0,0,0,8,0.4839547041106857,311.27,21,10,6,2.13,1,3,750.0,0,1,0,4,25.38,1,1200.0,900.0,207.04,48.87,NOHLSFNWSBZSBW-UHFFFAOYSA-N,2,104.23,1,3.37,0,0,224.66,0,230.35,296,207.04,0,0,14.8,0,0,224.66,5.535740312454454,0.9632958231587672,95.0,0
0,0,71.89,0,9.65,0,0,7.19,398.73,19.06,1,27.64,19.06,24.35,10,0,13,0,27.64,42.78,0,0,0,0,0,229.29,7.19,417.97,27.64,364,1,0,12600.0,0,0,12,0.4058228246655337,524.51,40,10,0,2.76,0,3,750.0,0,0,0,13,32.95,1,1200.0,900.0,398.73,80.65,PXWSKGXEHZHFJA-UHFFFAOYSA-N,2,125.78,1,4.07,0,0,417.97,0,481.73,1365,398.73,0,0,26.67,0,0,417.97,14.842494025635455,0.4204969368080916,95.0,0
0,0,50.8,1,5.49,6,6,5.08,207.04,10.8,1,27.64,10.8,15.04,2,0,4,1,27.64,80.92,0,0,6,0,0,135.05,5.08,224.66,27.64,127,1,0,12600.0,0,0,8,1.0790154271298218,311.27,21,10,6,2.13,1,3,750.0,0,1,0,4,25.38,1,1200.0,900.0,207.04,48.87,NOHLSFNWSBZSBW-UHFFFAOYSA-N,2,104.23,1,3.37,0,0,224.66,0,230.35,296,207.04,0,0,14.8,0,0,224.66,4.52729473063389,0.8982867022945102,95.0,0
0,0,53.17,0,4.64,0,0,6.06,239.21,9.14,1,27.64,9.14,16.96,2,0,9,0,27.64,21.36,0,0,0,0,0,162.42,6.06,301.19,27.64,88,1,0,12600.0,0,0,8,0.6411651387228009,304.39,28,6,0,3.75,0,3,750.0,0,0,0,9,31.48,1,1200.0,900.0,239.21,45.62,UXYJHTKQEFCXBJ-UHFFFAOYSA-N,2,65.18,1,3.39,0,0,301.19,0,283.03,173,239.21,0,0,17.19,0,0,301.19,7.739300456224202,0.8218392295891603,95.0,0
0,1,30.65,1,3.18,5,5,4.07,172.41,6.06,1,26.0,6.06,7.48,0,0,0,0,28.97,101.96,1,1,0,0,0,62.81,4.07,90.74,26.0,15,1,1,12600.0,0,0,3,0.38433068872567416,163.99,10,0,5,1.67,0,2,750.0,1,0,0,5,17.26,2,1200.0,900.0,172.41,25.56,JBOIAZWJIACNJF-UHFFFAOYSA-N,2,19.26,2,2.91,0,0,89.55,1,62.03,20,144.73,0,0,6.88,1,0,90.74,2.5881383279007832,0.2083204121560337,83.0,1
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,1.1128208540833675,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,2,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,6.210078718885978,0.8496214345744614,95.0,0
0,0,30.48,0,3.94,0,0,5.19,177.81,7.6,1,27.64,7.6,7.73,1,0,4,0,27.64,49.49,0,0,0,0,0,76.51,5.19,142.9,27.64,10,1,0,12600.0,0,0,3,0.8334513534564222,243.38,13,1,0,1.97,0,3,750.0,0,0,0,4,18.32,1,1200.0,900.0,177.81,28.68,GIAPQOZCVIEHNY-UHFFFAOYSA-N,2,65.57,1,2.71,0,0,142.9,0,193.89,15,177.81,0,0,8.03,0,0,142.9,7.463897857718978,0.8973910434416462,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.5101544174610153,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,2,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,5.1560110734436435,0.5253570918388321,95.0,3
0,1,30.65,1,3.18,5,5,4.07,172.41,6.06,1,26.0,6.06,7.48,0,0,0,0,28.97,101.96,1,1,0,0,0,62.81,4.07,90.74,26.0,15,1,1,12600.0,0,0,3,0.15849912720745415,163.99,10,0,5,1.67,0,2,750.0,1,0,0,5,17.26,2,1200.0,900.0,172.41,25.56,JBOIAZWJIACNJF-UHFFFAOYSA-N,2,19.26,2,2.91,0,0,89.55,1,62.03,20,144.73,0,0,6.88,1,0,90.74,7.308920445963966,0.7333587829013637,95.0,1
0,0,50.58,1,5.03,6,6,5.96,218.15,10.13,1,27.64,10.13,15.43,2,0,3,1,27.64,48.41,0,0,6,0,0,130.2,5.96,217.67,27.64,94,1,0,12600.0,0,0,8,0.8461850221876039,304.55,21,8,6,1.85,1,3,750.0,0,1,0,3,24.96,1,1200.0,900.0,218.15,46.76,UPHCENSIMPJEIS-UHFFFAOYSA-N,2,86.4,1,3.37,0,0,217.67,0,256.14,203,218.15,0,0,14.69,0,0,217.67,6.333636556927504,0.4331658563937361,95.0,0
0,0,39.63,0,4.6,0,0,5.3,215.08,9.19,1,27.64,9.19,11.42,2,0,6,0,27.64,48.24,0,0,0,0,0,110.65,5.3,203.2,27.64,32,1,0,12600.0,0,0,5,0.6128164170252741,282.67,19,3,0,2.63,0,3,750.0,0,0,0,6,22.8,1,1200.0,900.0,215.08,39.83,UZHWWTHDRVLCJU-UHFFFAOYSA-N,2,67.59,1,3.18,0,0,203.2,0,234.42,58,215.08,0,0,11.82,0,0,203.2,7.917880253106473,0.8180823383294342,95.0,0
0,0,35.61,0,4.54,0,0,5.73,206.64,9.15,1,16.61,9.15,9.57,2,0,5,0,16.61,19.64,0,0,0,0,0,93.95,5.73,177.5,16.61,20,1,0,12600.0,0,0,4,0.5720909654045931,287.17,16,2,0,2.19,0,2,750.0,0,0,0,5,19.22,1,1200.0,900.0,206.64,34.28,YYMLRIWBISZOMT-UHFFFAOYSA-N,2,80.53,1,2.8,0,0,177.5,0,267.53,35,206.64,0,0,10.0,0,0,177.5,14.895502932869869,0.6685897838831215,95.0,1
0,0,39.35,0,3.96,0,0,6.2,195.11,7.87,1,27.64,7.87,11.42,1,0,6,0,27.64,36.88,0,0,0,0,0,110.9,6.2,207.49,27.64,28,1,0,12600.0,0,0,5,0.18353789298908246,254.69,19,3,0,3.17,0,3,750.0,0,0,0,6,27.08,1,1200.0,900.0,195.11,34.29,CQWGDVVCKBJLNX-UHFFFAOYSA-N,2,59.57,1,3.38,0,0,207.49,0,217.8,44,195.11,0,0,11.59,0,0,207.49,8.834817872402056,1.2231394659873271,95.0,0
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,0.3280857020507405,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,2,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,3.457102645722544,0.8679073634251608,95.0,0
0,0,51.8,1,5.39,6,6,5.23,177.72,10.59,1,27.64,10.59,14.75,2,0,6,1,27.64,149.38,0,0,6,0,0,145.09,5.23,236.68,27.64,201,1,0,12600.0,0,0,8,0.4974781588995774,326.91,21,15,6,2.36,1,3,750.0,0,1,0,6,27.16,1,1200.0,900.0,177.72,50.8,SQXJHWOXNLTOOO-UHFFFAOYSA-N,2,149.19,1,3.52,0,0,236.68,0,177.53,496,177.72,0,0,15.12,0,0,236.68,12.432228742601694,0.9721132420793968,95.0,0
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,0.7760151323701184,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,2,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,2.881945936986768,0.9098770244012518,95.0,0
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,0.6923141808310748,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,2,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,6.404571618747388,0.950810684277432,105.0,0
0,0,50.8,1,5.49,6,6,5.08,207.04,10.8,1,27.64,10.8,15.04,2,0,4,1,27.64,80.92,0,0,6,0,0,135.05,5.08,224.66,27.64,127,1,0,12600.0,0,0,8,0.9366916927237638,311.27,21,10,6,2.13,1,3,750.0,0,1,0,4,25.38,1,1200.0,900.0,207.04,48.87,NOHLSFNWSBZSBW-UHFFFAOYSA-N,2,104.23,1,3.37,0,0,224.66,0,230.35,296,207.04,0,0,14.8,0,0,224.66,6.394852997171137,0.718178606129639,95.0,0
0,0,50.58,1,5.03,6,6,5.96,218.15,10.13,1,27.64,10.13,15.43,2,0,3,1,27.64,48.41,0,0,6,0,0,130.2,5.96,217.67,27.64,94,1,0,12600.0,0,0,8,1.0397496915320374,304.55,21,8,6,1.85,1,3,750.0,0,1,0,3,24.96,1,1200.0,900.0,218.15,46.76,UPHCENSIMPJEIS-UHFFFAOYSA-N,2,86.4,1,3.37,0,0,217.67,0,256.14,203,218.15,0,0,14.69,0,0,217.67,8.547506722080039,0.5783788868915094,95.0,0
0,1,30.65,1,3.18,5,5,4.07,172.41,6.06,1,26.0,6.06,7.48,0,0,0,0,28.97,101.96,1,1,0,0,0,62.81,4.07,90.74,26.0,15,1,1,12600.0,0,0,3,0.5879450777294768,163.99,10,0,5,1.67,0,2,750.0,1,0,0,5,17.26,2,1200.0,900.0,172.41,25.56,JBOIAZWJIACNJF-UHFFFAOYSA-N,2,19.26,2,2.91,0,0,89.55,1,62.03,20,144.73,0,0,6.88,1,0,90.74,8.072983786047496,0.33266117177440296,95.0,1
0,0,51.8,1,5.39,6,6,5.23,177.72,10.59,1,27.64,10.59,14.75,2,0,6,1,27.64,149.38,0,0,6,0,0,145.09,5.23,236.68,27.64,201,1,0,12600.0,0,0,8,0.4528766687913394,326.91,21,15,6,2.36,1,3,750.0,0,1,0,6,27.16,1,1200.0,900.0,177.72,50.8,SQXJHWOXNLTOOO-UHFFFAOYSA-N,2,149.19,1,3.52,0,0,236.68,0,177.53,496,177.72,0,0,15.12,0,0,236.68,9.628364387887274,0.5238957556071878,95.0,0
1,0,64.61,0,5.42,0,0,6.0,285.85,10.69,2,32.08,10.69,16.56,5,0,9,0,32.08,54.74,0,0,0,0,0,160.34,6.0,294.02,32.08,104,2,0,12600.0,0,0,7,0.017061965914325187,359.43,28,8,0,3.09,0,4,750.0,0,0,0,9,34.16,2,1200.0,900.0,285.85,55.8,NXRUEVJQMBGVAT-UHFFFAOYSA-N,2,73.58,2,4.32,0,0,294.02,0,304.69,242,285.85,0,0,17.53,0,0,294.02,15.001520747338693,0.03407926891515624,95.0,0
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,0.3800770783073868,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,2,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,6.516177887789753,0.899839546603638,95.0,0
0,0,46.96,1,4.78,6,6,5.02,189.88,9.5,1,27.64,9.5,12.94,1,0,5,1,27.64,155.76,0,0,6,0,0,128.06,5.02,206.0,27.64,152,1,0,12600.0,0,0,7,0.8680448097714449,302.03,18,13,6,2.18,1,3,750.0,0,1,0,5,23.91,1,1200.0,900.0,189.88,46.91,KOAGKPNEVYEZDU-UHFFFAOYSA-N,2,112.15,1,3.48,0,0,206.0,0,146.27,340,189.88,0,0,13.18,0,0,206.0,2.1203562893764936,1.8159875160420829,95.0,0
0,0,50.58,1,5.03,6,6,5.96,218.15,10.13,1,27.64,10.13,15.43,2,0,3,1,27.64,48.41,0,0,6,0,0,130.2,5.96,217.67,27.64,94,1,0,12600.0,0,0,8,1.0085184413836656,304.55,21,8,6,1.85,1,3,750.0,0,1,0,3,24.96,1,1200.0,900.0,218.15,46.76,UPHCENSIMPJEIS-UHFFFAOYSA-N,2,86.4,1,3.37,0,0,217.67,0,256.14,203,218.15,0,0,14.69,0,0,217.67,8.740074517202036,0.5166582987574412,95.0,0
0,0,50.58,1,5.03,6,6,5.96,218.15,10.13,1,27.64,10.13,15.43,2,0,3,1,27.64,48.41,0,0,6,0,0,130.2,5.96,217.67,27.64,94,1,0,12600.0,0,0,8,0.759731055153156,304.55,21,8,6,1.85,1,3,750.0,0,1,0,3,24.96,1,1200.0,900.0,218.15,46.76,UPHCENSIMPJEIS-UHFFFAOYSA-N,2,86.4,1,3.37,0,0,217.67,0,256.14,203,218.15,0,0,14.69,0,0,217.67,8.174955956620991,0.4932620244949971,95.0,0
0,0,40.99,1,4.01,6,6,3.87,179.39,8.0,1,27.64,8.0,11.79,0,0,1,1,27.64,51.71,0,0,6,0,0,96.22,3.87,155.97,27.64,42,1,0,12600.0,0,0,6,0.6180795402236662,249.23,15,5,6,1.82,1,3,750.0,0,1,0,1,20.14,1,1200.0,900.0,179.39,38.57,KFQARYBEAKAXIC-UHFFFAOYSA-N,2,69.84,1,3.4,0,0,155.97,0,197.52,71,179.39,0,0,10.73,0,0,155.97,5.543760218738341,0.7941393730276934,95.0,0
